{'id': 80027, 'Name': 'Broken Gearshard', 'hp': 90, 'mana': 70, 'endur': 0, 'ac': 20, 'damage': 0, 'aagi': 15, 'acha': 10, 'adex': 15, 'aint': 5, 'asta': 0, 'astr': 15, 'awis': 5, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 8, 'dr': 0, 'fr': 8, 'mr': 8, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 10, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 2, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 1, 'itemtype': 52, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2028242, 'Name': 'Apocryphal Fine Antique Veil', 'hp': 20, 'mana': 10, 'endur': 0, 'ac': 8, 'damage': 0, 'aagi': 0, 'acha': 8, 'adex': 0, 'aint': 0, 'asta': 8, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 2, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 2, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2346, 'classes': 65535, 'slots': 8, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Improved Healing II', 'focus_min_val': 1, 'focus_max_val': 20}
{'id': 1028242, 'Name': 'Rose Colored Fine Antique Veil', 'hp': 20, 'mana': 5, 'endur': 0, 'ac': 8, 'damage': 0, 'aagi': 0, 'acha': 8, 'adex': 0, 'aint': 0, 'asta': 8, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2346, 'classes': 65535, 'slots': 8, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Improved Healing II', 'focus_min_val': 1, 'focus_max_val': 20}
{'id': 28243, 'Name': 'Fine Antique Poniard', 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 0, 'damage': 5, 'aagi': 5, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 5, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 20, 'proceffect': -1, 'focuseffect': -1, 'classes': 32669, 'slots': 24576, 'itemtype': 2, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 2028243, 'Name': 'Apocryphal Fine Antique Poniard', 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 0, 'damage': 10, 'aagi': 10, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 10, 'awis': 0, 'heroic_agi': 3, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 3, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 3, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 20, 'proceffect': -1, 'focuseffect': -1, 'classes': 32669, 'slots': 24576, 'itemtype': 2, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 1028243, 'Name': 'Rose Colored Fine Antique Poniard', 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 0, 'damage': 10, 'aagi': 10, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 10, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 1, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 20, 'proceffect': -1, 'focuseffect': -1, 'classes': 32669, 'slots': 24576, 'itemtype': 2, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 50003, 'Name': "Innoruuk's Voice", 'hp': 260, 'mana': 240, 'endur': 0, 'ac': 55, 'damage': 71, 'aagi': 20, 'acha': 0, 'adex': 20, 'aint': 20, 'asta': 30, 'astr': 20, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 30, 'fr': 20, 'mr': 20, 'pr': 20, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 2, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 35, 'proceffect': -1, 'focuseffect': 6252, 'classes': 16, 'slots': 8192, 'itemtype': 1, 'norent': 1, 'clickeffect': 6236, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Embalming Embrace', 'focus_min_val': 1, 'focus_max_val': 35}
{'id': 2050003, 'Name': "Apocryphal Innoruuk's Voice", 'hp': 520, 'mana': 480, 'endur': 0, 'ac': 110, 'damage': 141, 'aagi': 40, 'acha': 0, 'adex': 40, 'aint': 40, 'asta': 60, 'astr': 40, 'awis': 0, 'heroic_agi': 10, 'heroic_cha': 0, 'heroic_dex': 10, 'heroic_int': 10, 'heroic_sta': 15, 'heroic_str': 10, 'heroic_wis': 0, 'cr': 0, 'dr': 60, 'fr': 40, 'mr': 40, 'pr': 40, 'heroic_cr': 0, 'heroic_dr': 15, 'heroic_fr': 10, 'heroic_mr': 10, 'heroic_pr': 10, 'attack': 20, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 40, 'accuracy': 10, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 2, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 35, 'proceffect': -1, 'focuseffect': 6252, 'classes': 16, 'slots': 8192, 'itemtype': 1, 'norent': 1, 'clickeffect': 6236, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Embalming Embrace', 'focus_min_val': 1, 'focus_max_val': 35}
{'id': 1050003, 'Name': "Rose Colored Innoruuk's Voice", 'hp': 520, 'mana': 480, 'endur': 0, 'ac': 110, 'damage': 141, 'aagi': 40, 'acha': 0, 'adex': 40, 'aint': 40, 'asta': 60, 'astr': 40, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 60, 'fr': 40, 'mr': 40, 'pr': 40, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 10, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 20, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 2, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 35, 'proceffect': -1, 'focuseffect': 6252, 'classes': 16, 'slots': 8192, 'itemtype': 1, 'norent': 1, 'clickeffect': 6236, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Embalming Embrace', 'focus_min_val': 1, 'focus_max_val': 35}
{'id': 28237, 'Name': 'Fine Antique Ring', 'hp': 30, 'mana': 20, 'endur': 0, 'ac': 3, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2343, 'classes': 65535, 'slots': 98304, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Mana Preservation II', 'focus_min_val': 1, 'focus_max_val': 10}
{'id': 2028237, 'Name': 'Apocryphal Fine Antique Ring', 'hp': 60, 'mana': 40, 'endur': 0, 'ac': 6, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2343, 'classes': 65535, 'slots': 98304, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Mana Preservation II', 'focus_min_val': 1, 'focus_max_val': 10}
{'id': 1028237, 'Name': 'Rose Colored Fine Antique Ring', 'hp': 60, 'mana': 40, 'endur': 0, 'ac': 6, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2343, 'classes': 65535, 'slots': 98304, 'itemtype': 29, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Mana Preservation II', 'focus_min_val': 1, 'focus_max_val': 10}
{'id': 28239, 'Name': 'Fine Antique Amice', 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 7, 'damage': 0, 'aagi': 0, 'acha': 5, 'adex': 5, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2358, 'classes': 65535, 'slots': 64, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Enhancement Haste II', 'focus_min_val': 30, 'focus_max_val': 0}
{'id': 2028239, 'Name': 'Apocryphal Fine Antique Amice', 'hp': 10, 'mana': 10, 'endur': 0, 'ac': 14, 'damage': 0, 'aagi': 0, 'acha': 10, 'adex': 10, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 3, 'heroic_dex': 3, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 3, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 3, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2358, 'classes': 65535, 'slots': 64, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Enhancement Haste II', 'focus_min_val': 30, 'focus_max_val': 0}
{'id': 1028239, 'Name': 'Rose Colored Fine Antique Amice', 'hp': 5, 'mana': 5, 'endur': 0, 'ac': 14, 'damage': 0, 'aagi': 0, 'acha': 10, 'adex': 10, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 1, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': 2358, 'classes': 65535, 'slots': 64, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': 'Enhancement Haste II', 'focus_min_val': 30, 'focus_max_val': 0}
{'id': 77503, 'Name': 'Bile Stained Jerkin', 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 45, 'damage': 0, 'aagi': 4, 'acha': 0, 'adex': 5, 'aint': 12, 'asta': 4, 'astr': 5, 'awis': 12, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 5, 'dr': 5, 'fr': 5, 'mr': 5, 'pr': 5, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 1, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 15362, 'slots': 131072, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 77501, 'Name': 'Cured Shade Silk Tunic', 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 8, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 16448, 'slots': 131072, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 77504, 'Name': 'Guardian Jerkin', 'hp': 0, 'mana': 45, 'endur': 45, 'ac': 12, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 8, 'asta': 5, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 8, 'mr': 8, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 131072, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 77502, 'Name': 'Tunic of the Azure Sky', 'hp': 85, 'mana': 100, 'endur': 100, 'ac': 18, 'damage': 0, 'aagi': 0, 'acha': 0, 'adex': 0, 'aint': 20, 'asta': 0, 'astr': 0, 'awis': 20, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 15, 'dr': 15, 'fr': 15, 'mr': 15, 'pr': 15, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 131072, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 77500, 'Name': 'Shade Silk Tunic', 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 6, 'damage': 0, 'aagi': 1, 'acha': 0, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 0, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 131072, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
{'id': 77505, 'Name': "Shainai's Tunic", 'hp': 0, 'mana': 0, 'endur': 0, 'ac': 7, 'damage': 0, 'aagi': 0, 'acha': -10, 'adex': 0, 'aint': 0, 'asta': 0, 'astr': 0, 'awis': 2, 'heroic_agi': 0, 'heroic_cha': 0, 'heroic_dex': 0, 'heroic_int': 0, 'heroic_sta': 0, 'heroic_str': 0, 'heroic_wis': 0, 'cr': 0, 'dr': 0, 'fr': 0, 'mr': 0, 'pr': 0, 'heroic_cr': 0, 'heroic_dr': 0, 'heroic_fr': 0, 'heroic_mr': 0, 'heroic_pr': 0, 'attack': 0, 'haste': 0, 'regen': 0, 'manaregen': 0, 'enduranceregen': 0, 'healamt': 0, 'spelldmg': 0, 'accuracy': 0, 'avoidance': 0, 'combateffects': '0', 'damageshield': 0, 'dotshielding': 0, 'shielding': 0, 'spellshield': 0, 'strikethrough': 0, 'stunresist': 0, 'delay': 0, 'proceffect': -1, 'focuseffect': -1, 'classes': 65535, 'slots': 131072, 'itemtype': 10, 'norent': 1, 'clickeffect': -1, 'elemdmgtype': 0, 'elemdmgamt': 0, 'banedmgbody': 0, 'banedmgamt': 0, 'banedmgrace': 0, 'banedmgraceamt': 0, 'focus_spell_name': None, 'focus_min_val': None, 'focus_max_val': None}
